num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,imdb_score,aspect_ratio
278,119,11000,400,19000,23089926,Drama|Romance|Thriller,20391,3,English,UK,R,15000000,567,7.7,1.85
81,103,20,125,512,26161406,Adventure|Comedy|Family|Fantasy,1002,2,English,USA,G,15000000,316,6.7,2.35
58,134,133,258,12000,22954968,Drama|Romance,12749,1,English,UK,PG,11500000,310,7.9,2.35
153,155,0,170,3000,26384919,Drama,3677,15,English,USA,R,15000000,360,7.9,2.35
25,94,11,232,1000,22189039,Action|Crime|Drama|Romance|Thriller,2210,0,English,USA,R,15000000,605,5.5,1.85
46,95,15,461,1000,20998709,Adventure|Drama|Family,3845,0,English,USA,PG,15000000,786,6.2,2.35
161,89,7,399,919,20801344,Horror,2559,0,English,USA,R,15000000,557,5.1,2.35
108,97,83,579,912,21468807,Horror|Mystery|Thriller,2682,2,English,USA,R,14000000,786,4.1,2.35
69,90,13,613,882,19158074,Drama|Family|Fantasy|Romance,2661,2,English,USA,PG,15000000,874,6.7,2.35
78,92,8,129,472,18843314,Action|Drama|Thriller,1045,1,English,USA,PG-13,20000000,239,4.7,1.85
129,100,10,415,826,20566327,Action|Comedy,2958,2,English,USA,R,15000000,622,6.4,2.35
135,117,19,461,3000,20218921,Drama|Music,4204,4,English,Official site,PG-13,15000000,646,6.3,2.35
96,84,119,918,989,17411331,Horror|Mystery|Sci-Fi|Thriller,4660,3,English,Australia,R,15000000,982,5.5,1.85
417,140,310,619,33000,21383298,Crime|Drama|Thriller,34413,3,English,USA,R,15000000,748,7.3,2.35
172,108,79,537,775,24984868,Action|Crime|Thriller,3033,2,English,USA,R,15000000,614,6.3,2.35
88,109,11,159,471,16459004,Drama|Mystery|Thriller,1069,1,English,Canada,R,15000000,308,4.9,2.35
388,131,0,383,10000,15700000,Drama|History|Thriller|War,11114,0,English,USA,R,15000000,602,7.6,1.85
45,114,73,563,695,15100000,Action|Horror|Sci-Fi|Thriller,3444,1,English,USA,R,15000000,654,6,2.35
414,97,181,748,11000,14938570,Crime|Thriller,14025,1,English,USA,R,15000000,820,6.2,2.35
291,122,210,123,22000,17237244,Crime|Drama|Thriller,22574,3,English,UK,R,15000000,164,6.8,2.35
97,87,374,484,826,14249005,Comedy,2689,1,English,USA,R,15000000,503,4.5,1.85
37,85,12,23,354,12701880,Adventure|Animation|Comedy|Family,568,0,English,USA,G,15000000,173,5.7,1.85
68,85,0,44,468,10353690,Documentary|Music,646,0,English,USA,G,,67,8.4,1.78
90,101,36,377,1000,12801190,Action|Adventure|Fantasy|Sci-Fi,2764,1,English,USA,R,15000000,786,4.6,2.35
81,121,16,526,907,12549485,Crime|Drama|Musical|Romance,3633,4,English,USA,R,15000000,585,6.2,2.35
221,107,92,358,11000,13766014,Drama|Romance,17627,0,English,USA,PG-13,15000000,5000,7,2.35
230,111,0,727,796,13034417,Drama|Sport,2633,1,English,USA,PG-13,15000000,787,6.9,2.35
57,92,34,366,14000,11632420,Crime|Drama|Thriller,15644,1,English,USA,R,,442,6.1,2.35
119,97,164,308,436,12212417,Crime|Thriller,1172,3,English,USA,R,15000000,324,6.7,2.35
97,97,745,745,12000,11614236,Comedy,15209,2,English,USA,PG-13,15000000,821,5.6,1.37
119,125,34,65,427,13337299,Biography|Drama|Music|Musical,729,7,English,USA,PG-13,20000000,66,6.6,2.35
42,124,11000,563,11000,10763469,Comedy|Drama|Romance,12685,0,English,USA,PG,15000000,860,6.4,1.85
24,76,9,47,595,11144518,Adventure|Family,1139,0,English,Canada,G,15000000,417,2.8,1.85
208,107,561,353,746,15608545,Action,2377,3,English,USA,R,15000000,561,5.4,2.35
42,91,23,629,925,10443316,Comedy|Drama|Romance,2913,2,English,USA,PG-13,15000000,660,5,1.85
44,96,4,670,989,10494147,Drama|Romance,3142,1,English,USA,PG-13,15000000,841,5.1,1.85
230,142,0,1000,22000,9929000,Drama|Sci-Fi,29475,0,English,UK,R,15000000,5000,8,1.85
46,103,80,782,1000,10411980,Family|Music|Romance,4676,0,English,USA,PG,15000000,872,5.9,2.35
18,60,,186,443,,Drama|Fantasy|Mystery|Sci-Fi,981,1,English,Canada,TV-14,,319,7.5,
249,117,0,12000,22000,17439163,Comedy|Crime,47728,1,English,USA,R,15000000,12000,8.2,1.85
197,116,153,539,3000,9396487,Drama|Music,5012,0,English,USA,R,15000000,788,7,2.35
71,118,41,274,556,9059588,Crime|Drama|Romance|Thriller,1873,1,English,USA,R,15000000,463,6.6,2.35
190,108,187,254,11000,9172810,Biography|Drama|History|Thriller|War,12178,0,English,USA,R,16000000,883,6.7,2.35
50,94,9,612,11000,8735529,Comedy|Drama|Romance,13524,4,English,USA,PG-13,15000000,897,5.5,1.85
63,97,2,461,890,8586376,Comedy,3161,4,English,USA,R,20000000,852,4.9,1.85
104,97,32,692,14000,8378141,Comedy|Drama|Romance,16502,5,English,UK,PG,15000000,1000,6.9,2.35
,99,45,224,1000,,Fantasy|Romance,2166,1,English,USA,Unrated,,393,7.4,1.33
49,91,6,596,8000,8080116,Adventure|Comedy|Family,10732,0,English,USA,PG,15000000,625,5.6,1.85
300,107,454,39,65,7757130,Comedy|Crime|Drama,173,1,English,UK,R,15000000,49,8,2.35
43,95,24,426,931,9123834,Comedy|Romance,3322,6,English,USA,PG-13,15000000,539,5.3,2.35
132,102,11,1000,15000,6409206,Comedy|Music,33153,4,English,USA,PG-13,15000000,14000,6.2,1.85
97,88,96,360,24000,6373693,Comedy|Romance,25637,1,English,USA,PG-13,15000000,971,5.3,1.85
242,106,835,363,13000,7556708,Drama,14544,1,English,USA,R,15000000,826,6.6,1.85
218,92,11000,386,860,5306447,Comedy|Romance,2717,1,English,USA,PG-13,15000000,658,7.2,1.85
49,105,52,275,477,5217498,Drama|Mystery|Thriller,2312,4,English,USA,PG-13,15000000,397,4.6,1.85
172,107,0,289,572,5023275,Adventure|Crime|Drama|Mystery|Western,1627,2,English,France,R,15000000,324,7.5,2.35
68,120,0,693,49000,4956401,Drama|War,51657,2,English,France,PG-13,15000000,1000,6.5,1.85
223,103,1000,611,21000,4235837,Comedy|Crime|Mystery,23932,2,English,USA,R,15000000,1000,7.6,2.35
59,92,6,577,890,4002955,Comedy|Fantasy|Horror|Thriller,3654,0,English,USA,R,20000000,729,6.2,1.85
252,147,0,669,6000,7219578,Drama|Mystery|Thriller,8484,1,English,France,R,15000000,889,8,1.85
106,98,18,220,837,3525161,Drama|Fantasy|Horror|Romance,1675,0,English,USA,PG-13,,400,5.5,2.35
223,98,11000,557,12000,3247816,Comedy|Drama|Romance,19310,0,English,USA,R,22000000,6000,6.3,1.85
328,103,132,844,10000,2412045,Drama|Romance|Sci-Fi,12867,0,English,UK,R,15000000,882,7.2,2.35
9,286,,527,857,,Drama|History|Thriller,3809,3,English,USA,,,555,7.9,1.78
150,111,122,25,918,2203641,Crime|Drama|Mystery|Thriller,1252,0,English,Spain,R,15000000,278,6.7,2.35
21,98,70,90,876,1953732,Adventure|Drama|Fantasy,1351,0,English,USA,R,15000000,324,5.3,2.35
28,111,0,617,783,1954202,Comedy|Crime|Drama,4834,0,English,USA,PG-13,15000000,664,6.3,2.35
250,111,0,287,6000,1294640,Crime|Drama|Horror|Thriller,6748,0,English,USA,R,15000000,294,6.5,1.85
17,100,5,46,192,,Drama|Sci-Fi|Thriller,527,0,English,Cambodia,,,134,5.6,2.35
95,116,460,71,5000,819852,Drama|Thriller,5426,0,English,Canada,PG-13,,203,7,2.35
260,145,756,18,136,26435,Drama|Sci-Fi,203,1,German,Germany,Not Rated,6000000,23,8.3,1.33
141,84,180,58,510,1197786,Action|Crime|Thriller,962,2,French,France,R,12000000,297,7.2,2.35
52,115,39,642,12000,529766,Crime|Drama,14889,2,English,USA,R,7000000,970,6.8,1.85
205,105,141,56,1000,613556,Action|Drama,1172,1,Mandarin,Taiwan,Not Rated,15000000,103,6.4,1.37
109,98,34,730,936,353743,Comedy|Crime|Drama|Thriller|War,3578,1,English,UK,R,15000000,826,6.9,2.35
103,99,445,9,20,502028,Drama|Mystery|Thriller,48,0,Russian,Russia,Unrated,,13,8,1.85
110,110,0,7,64,102055,Action,134,0,Thai,Thailand,R,300000000,45,6.2,2.35
195,97,197,570,13000,122288,Action|Adventure|Drama|History|Thriller|War,15293,0,English,UK,R,,794,6.4,2.35
14,88,85,40,825,,Action|Drama|Thriller,1432,0,English,Canada,R,9000000,476,5.6,2.35
177,103,129,1000,14000,73548,Fantasy|Horror|Mystery,18639,0,English,USA,R,15000000,1000,6.1,2.35
17,104,36,2,549,,Biography|Drama|History,801,2,English,South Africa,R,15000000,248,6,
62,90,68,642,17000,28870,Crime|Drama|Thriller,32814,5,English,USA,R,15000000,14000,5.1,2.35
19,105,24,125,776,22723,Action|Comedy|Drama|War,1732,1,English,Germany,PG-13,25000000,595,4.5,2.35
50,93,17,66,1000,20380,Comedy|Drama|Fantasy|Music|Romance,1245,1,English,USA,R,15000000,165,5.9,1.85
25,141,15,576,735,,Biography|Drama|Fantasy|History,2528,1,English,Slovakia,R,,627,6,2.35
39,85,0,912,14000,,Adventure|Animation|Family,29488,0,English,South Africa,Not Rated,20000000,12000,5.8,
136,109,19,537,1000,,Action|Sci-Fi|Thriller,2829,0,English,Bulgaria,R,7000000,889,6.1,2.35
26,105,93,51,179,,Action|Adventure|Fantasy,363,0,English,Germany,Not Rated,15000000,55,4.9,1.78
4,98,6,50,61,,Biography,192,0,Spanish,Italy,,15000000,57,5.7,
53,119,3,19,556,,Action|Crime|Drama|Thriller,996,4,Mandarin,Hong Kong,R,15000000,353,7.1,2.35
22,124,67,303,631,,Biography|Drama,1585,1,English,UK,PG-13,15000000,452,6.6,
147,101,11000,512,13000,70906973,Comedy|Fantasy|Romance,15500,1,English,USA,PG,14600000,571,8.1,1.85
222,115,13,642,20000,66009973,Comedy|Drama|Music,38963,3,English,USA,R,14800000,17000,5.7,2.35
106,120,1000,954,29000,46338728,Drama|Romance,33791,2,English,USA,PG-13,14500000,1000,6.8,2.35
136,111,15,121,1000,7691700,Drama|War,2140,2,French,France,PG-13,10000000,767,7.5,2.35
5,94,5,124,467,,Drama|Family|Music,994,2,English,USA,R,14500000,220,6.2,
131,131,16000,638,16000,101157447,Drama|Western,28544,1,English,USA,R,14400000,11000,8.3,2.35
140,139,3000,236,3000,74205,Drama,4211,1,English,Denmark,Not Rated,14200000,769,7.4,2.35
418,120,0,40,668,141319195,Drama|Romance,820,0,English,UK,R,15000000,56,8,2.35
94,119,213,249,886,156645693,Drama|Romance|Thriller,1639,0,English,USA,R,14000000,276,6.9,1.85
82,125,0,700,8000,178406268,Comedy|Romance,11135,2,English,USA,R,14000000,995,6.9,1.85
,65,0,176,770,,Comedy,1125,2,English,Canada,,,179,9.5,1.33
32,108,5,57,442,109306210,Action|Adventure|Comedy,717,1,English,Australia,PG,15800000,162,5.5,2.35
22,101,34,277,892,,Action|Crime|Drama|Mystery|Thriller,2055,0,English,USA,R,15000000,355,5.7,2.35
72,145,0,560,10000,70001698,Biography|Drama|War,12098,0,English,USA,R,14000000,854,7.2,2.35
39,98,226,496,953,68856263,Adventure|Comedy|Family|Sport,2496,1,English,USA,PG,15000000,730,6.9,1.85
264,101,71,725,10000,51527787,Horror|Thriller,14159,0,English,USA,R,15000000,960,5.5,1.85
264,92,30,309,941,49122319,Horror|Thriller,2348,0,English,USA,PG-13,14000000,459,5.9,2.35
145,93,270,535,13000,,Action|Adventure|Drama,15192,1,English,USA,R,14000000,954,7.7,2.35
86,109,41,748,997,61356221,Drama|Music|Romance,3544,0,English,USA,PG-13,14000000,826,5.2,2.35
112,123,43,238,456,46800000,Action|Adventure|Sci-Fi|Thriller,1326,2,English,UK,PG,14000000,244,7.1,2.35
17,60,,84,155,,Documentary,552,0,English,USA,,,130,6.6,
101,99,9,648,975,38048637,Horror|Mystery|Thriller,3500,4,English,USA,R,14000000,912,5.5,2.35
51,119,350,418,18000,34700000,Drama|Romance,35501,2,English,USA,R,14000000,17000,7.7,1.85
42,110,0,490,849,35010192,Comedy|Drama|Romance,2226,1,English,USA,PG-13,,597,5.4,2.35
10,107,116,25,327,34793160,Adventure|Drama,552,1,English,USA,PG,14000000,172,6.7,1.85
43,81,54,636,8000,30628981,Comedy|Romance,10792,1,English,USA,PG-13,14000000,670,5,1.85
331,105,58,583,11000,29959436,Biography|Drama|History,12894,1,English,UK,PG-13,13000000,1000,6.4,2.35
38,82,12,8,23,25571351,Adventure|Animation|Comedy|Drama|Family|Musical,49,0,English,USA,G,14000000,12,6.6,1.85
12,109,309,279,592,27515786,Drama|Romance,1620,0,English,USA,R,14000000,556,5.9,1.85
40,95,10,111,706,25482931,Action|Comedy|Crime|Thriller,1421,2,English,USA,R,14000000,266,5.7,2.35
34,100,0,364,723,19900000,Comedy|Fantasy|Horror|Romance,2348,1,English,USA,R,20000000,422,4.5,1.85
82,118,128,467,931,,Horror,2704,7,English,USA,R,14000000,726,3.7,1.85
125,91,31,50,874,16298046,Horror|Mystery|Thriller,1608,0,English,UK,PG-13,14000000,613,5,2.35
56,90,119,636,869,15549702,Comedy|Romance,3007,2,English,USA,PG-13,14000000,779,4.6,1.85
160,108,123,690,26000,15483540,Adventure|Mystery|Thriller,41359,4,English,USA,R,14000000,14000,6.5,2.35
71,103,44,625,953,20246959,Comedy|Romance,3299,2,English,USA,PG-13,14000000,849,4.9,2.35
37,96,0,654,3000,15062898,Comedy,6861,0,English,USA,R,14000000,2000,6,1.85
62,117,160,55,718,14348123,Comedy|Drama|War,1148,6,English,Italy,PG,12000000,330,6.9,1.85
73,93,85,514,1000,15171475,Fantasy|Horror,2777,0,English,USA,R,8500000,855,5.7,1.85
59,136,17000,213,22000,,Drama|Music|Musical|Romance,23378,0,English,USA,PG,14000000,740,6.7,1.66
25,115,0,534,1000,13640000,Comedy|Drama,3267,0,English,USA,PG-13,14000000,848,6.9,1.85
97,94,0,458,12000,12550242,Comedy|Drama|Romance,13446,3,English,USA,R,,490,5.5,1.85
205,85,52,489,1000,12610731,Action|Horror|Sci-Fi|Thriller,3050,1,English,USA,R,11000000,935,4.4,1.85
69,88,189,799,934,47811275,Adventure|Comedy|Family,3707,1,English,USA,PG,15000000,927,5.4,1.85
195,112,0,383,12000,11204499,Drama|History,13528,0,English,USA,R,14000000,593,7,2.35
61,86,70,169,878,10397365,Comedy|Mystery|Romance,2165,5,English,USA,PG-13,14000000,834,5.4,2.35
77,86,90,635,962,9402410,Adventure|Comedy,3715,1,English,USA,PG-13,14000000,925,5.4,2.35
259,112,232,177,413,5990075,Biography|Drama,1372,1,French,France,PG-13,,412,8,1.85
251,137,143,280,14000,5459824,Drama|Romance,15337,0,English,USA,R,26000000,617,7.6,2.35
63,90,49,191,12000,5108820,Drama|Mystery|Thriller,12776,5,English,USA,R,24000000,215,5.9,2.35
47,107,956,113,10000,4741987,Drama,10368,1,English,USA,R,14000000,233,6.6,1.85
108,98,176,15,543,4291965,Biography|Drama|History,678,3,English,France,PG-13,14000000,113,6.7,2.35
64,84,12,102,159,3100650,Drama|Horror|Mystery|Thriller,417,4,English,USA,PG-13,14000000,102,3.9,1.85
20,139,133,5,423,2474000,Biography|Drama|History|Romance,446,1,English,France,PG-13,14000000,15,5.7,1.85
135,97,11,548,14000,2656324,Comedy|Romance,16431,4,English,UK,PG-13,,1000,6.7,2.35
2,127,109,324,16000,1000000,Action|Adventure|History,17250,0,English,Iran,PG,14000000,469,6.5,2.35
262,150,608,43,149,3958500,Biography|Drama|History,390,0,English,UK,R,8200000,44,6.8,2.35
129,104,752,59,412,403649,Drama|Romance,799,0,French,France,PG,,74,6.3,2.35
69,132,333,284,380,274299,Biography|Crime|Drama|War,1429,2,English,France,Unrated,103000000,326,7.3,1.85
50,117,2,21,149,,Action,243,2,Mandarin,China,R,12000000,32,6.9,2.35
57,115,168,322,697,183088,Comedy|Drama|War,2243,0,English,USA,R,15000000,329,7,1.85
116,186,50,338,13000,46495,Drama,14638,1,English,USA,R,14000000,1000,6.5,1.85
45,90,10,378,826,,Comedy|Horror,2207,7,English,Canada,R,,521,3.6,1.85
87,90,0,767,1000,1752214,Comedy|Drama|Romance,4377,0,English,USA,PG,14000000,872,7.7,1.85
357,134,0,11000,15000,83025853,Drama|Romance,39789,0,English,USA,R,14000000,13000,7.7,1.85
348,101,473,429,833,190871240,Action|Adventure|Comedy|Sci-Fi,2690,0,English,USA,PG-13,125000000,809,5.9,2.35
88,97,143,201,927,56631572,Comedy|Romance,1724,1,English,USA,PG-13,12000000,281,6.8,1.85
181,107,162,135,2000,15854988,Drama|Romance,2447,2,English,USA,PG-13,13500000,258,7.4,1.85
107,99,38,390,3000,12282677,Comedy|Sci-Fi,4702,4,English,USA,R,14000000,837,5.1,1.85
53,55,,2,20,447093,Drama,25,0,Polish,Poland,TV-MA,,3,9.1,1.33
132,124,133,170,14000,7060876,Biography|Drama,14726,1,English,UK,R,13500000,230,7.4,1.85
401,110,454,816,2000,14989761,Comedy|Crime,4757,7,English,UK,R,15000000,906,7.2,2.35
58,105,148,400,539,687081,Crime|Drama|Music|Mystery|Thriller,1767,0,English,USA,R,,508,6,1.85
1,41,,2,70,,Action|Crime|Drama|Thriller,74,4,Polish,Poland,,,2,7.4,
192,178,101,471,918,5501940,Biography|Drama|History|War,2334,0,German,Germany,R,13500000,653,8.3,1.85
157,125,448,93,273,2086345,Biography|Drama|Romance,529,1,Spanish,Spain,PG-13,10000000,114,8.1,2.35
454,108,143,21,19000,2605039,Drama|Horror|Sci-Fi|Thriller,19086,0,English,UK,R,,50,6.3,1.85
62,121,272,227,49000,123922370,Biography|Comedy|Drama|War,50141,1,English,USA,R,13000000,263,7.3,1.85
4,100,26,385,898,163591,Comedy,2895,5,English,South Korea,PG-13,13400000,391,3.6,1.78
84,115,209,41,569,73000942,Documentary|Music,714,1,English,USA,G,13000000,69,1.6,1.85
669,108,0,1000,20000,106952327,Drama|Thriller,38072,1,English,USA,R,13000000,15000,8,2.35
492,117,294,1000,10000,58607007,Action|Crime|Sci-Fi|Thriller,14160,0,English,USA,PG-13,100000000,2000,6.2,2.35
149,220,0,3000,22000,57300000,Crime|Drama,39960,1,English,USA,R,13000000,14000,9,1.85
101,112,49,237,656,91038276,Drama|Music|Romance,1307,0,English,USA,PG-13,13000000,363,6.1,1.85
102,99,212,54,130,49369900,Fantasy|Horror|Thriller,450,0,English,USA,R,7000000,125,5.7,1.85
63,109,36,579,3000,61693523,Drama,7833,0,English,USA,PG,13000000,3000,6.8,1.85
106,83,8,612,3000,46729374,Comedy|Mystery,6454,2,English,USA,PG-13,13000000,934,5.5,1.37
50,107,58,316,549,44726644,Action|Crime|Drama|Thriller|Western,1747,5,English,USA,R,13000000,439,6.8,1.85
275,102,51,360,13000,44134898,Comedy|Drama,20330,3,English,USA,PG-13,13000000,6000,7.3,1.85
90,100,38,460,833,48637684,Comedy|Romance,2800,4,English,USA,R,12500000,807,6.1,2.35
133,97,19,835,23000,38176108,Comedy|Drama|Romance,37907,6,English,USA,PG-13,16000000,13000,7.2,1.85
49,92,13,301,11000,28972187,Comedy,12687,1,English,USA,PG-13,13000000,489,5.9,1.85
19,84,0,182,11000,27979400,Action|Comedy|Crime,12322,2,English,USA,PG-13,8200000,852,6.1,1.85
186,86,174,2,619,54257433,Drama|Horror|Thriller,971,0,English,USA,PG-13,17000000,350,6.8,2.35
185,120,19,829,8000,23947,Sci-Fi|Thriller,12755,0,English,USA,R,13000000,902,7.7,1.85
42,89,13,329,571,60008303,Adventure|Comedy|Family,2241,1,English,USA,PG,13000000,442,4.9,1.85
37,117,17,912,1000,49121934,Comedy|Drama|Romance,6554,9,English,USA,PG-13,13000000,997,6.1,2.35
45,97,84,782,899,27141959,Comedy|Crime|Family|Sci-Fi,2936,2,English,USA,PG,18000000,842,2.5,1.85
57,91,6,459,904,27052167,Action|Comedy|Crime|Thriller,3353,5,English,USA,R,13000000,471,6.1,1.85
25,100,15,388,694,26539321,Comedy|Drama|Family,2486,1,English,USA,PG,13000000,558,5.9,1.85
59,72,5,435,659,28501605,Fantasy|Horror,2646,0,English,USA,R,13000000,628,5.7,1.85
58,84,12,334,1000,52543632,Crime|Thriller,2297,2,English,USA,PG-13,13200000,345,5.6,2.35
330,126,0,745,2000,25592632,Horror,5371,0,English,USA,R,18000000,850,7.2,1.85
489,108,232,123,149,25440971,Drama|Mystery|Sci-Fi|Thriller,430,0,English,UK,R,15000000,145,7.7,2.35
242,112,0,213,512,22858926,Comedy|Drama|Fantasy,1171,2,English,USA,R,13000000,216,7.8,1.85
40,90,7,405,939,22235901,Comedy|Romance,2815,2,English,USA,R,6000000,890,6.1,1.85
112,91,13,140,803,38916903,Adventure|Family|Sci-Fi,1921,0,English,USA,PG,13000000,587,5.8,1.85
84,135,134,525,4000,16929123,Drama|Romance,6214,2,English,USA,PG-13,14000000,1000,6.5,1.85
251,141,16000,78,378,13753931,Drama|History|War,751,0,Japanese,USA,R,19000000,85,7.9,2.35
113,104,35,844,24000,10996440,Adventure|Drama|Sci-Fi,27806,0,English,USA,PG,13000000,912,6.3,2.35
23,84,18,744,1000,8026971,Comedy|Romance,3352,0,English,USA,R,13000000,851,3.8,
421,118,412,491,805,14677654,Drama,2499,0,English,Ireland,R,13000000,681,8.3,2.35
32,82,799,294,721,9975684,Comedy,1805,0,English,Canada,PG-13,13000000,359,6.4,1.85
52,95,0,650,899,7881335,Comedy|Crime|Thriller,3092,4,English,USA,R,13000000,849,6.7,1.66
81,94,26,4000,16000,6241697,Comedy,31005,2,English,France,PG-13,13000000,8000,6.1,1.85
,88,76,75,690,,Action|Crime|Mystery|Thriller,998,0,Swedish,Sweden,,,94,8.1,
39,99,7,730,3000,5871603,Drama|Thriller,6485,3,English,USA,R,13000000,1000,6,1.85
63,121,15,812,4000,16574731,Drama|Music,6910,4,English,USA,R,13000000,957,5.8,1.85
47,84,2,690,15000,5002310,Adventure|Comedy|Romance|Sci-Fi,18864,0,English,USA,PG-13,13000000,816,5.6,2.35
111,93,16,258,567,4919896,Comedy|Crime|Thriller,1775,1,English,UK,R,13000000,326,6.1,2.35
168,93,24,499,552,25675765,Comedy,2730,0,English,USA,R,13000000,528,5.9,2.35
165,120,107,280,12000,4857376,Comedy|Drama|Romance,13208,0,French,France,R,13000000,530,7.3,1.85
104,112,37,548,748,3169424,Drama|Sport,2417,1,English,USA,PG-13,13000000,573,6.8,2.35
150,107,80,252,2000,18004225,Comedy|Drama|Romance,3004,2,English,USA,PG-13,13000000,257,5.7,2.35
61,112,83,8,2000,3058380,Drama|Romance,2389,1,French,France,R,100000000,370,7.3,2.35
226,96,460,73,14000,3074838,Drama|Mystery|Romance|Thriller,14372,2,English,USA,R,11000000,153,6.3,1.85
21,91,150,150,979,2104000,Comedy|Crime|Drama,1679,3,English,USA,R,13000000,385,5.9,1.85
217,105,260,1000,20000,28501651,Drama|Thriller,39473,0,English,USA,R,26000000,15000,7.1,2.35
94,125,0,968,22000,1172769,Biography|Comedy|Crime|Drama,37606,2,English,Germany,R,13000000,14000,7.1,1.85
364,102,139,850,8000,17738570,Drama|Romance,13631,2,English,USA,PG-13,13000000,3000,8,1.85
19,87,29,147,683,1200000,Action,1139,1,English,USA,R,3000000,155,5.1,1.85
129,118,41,442,2000,1150403,Biography|Crime|Drama,3474,4,English,USA,R,13000000,812,7.1,1.85
71,115,187,887,14000,403932,Drama|Romance|Western,17104,4,English,UK,R,20000000,900,6.5,2.35
93,91,83,794,3000,1712111,Horror|Thriller,7875,0,English,USA,PG-13,8495000,1000,4.5,1.85
399,88,115,304,1000,1024175,Action|Comedy|Sci-Fi|Thriller,2011,6,English,UK,R,13000000,305,6.6,2.35
110,127,11000,116,306,301305,Drama|Romance|War,796,0,Bosnian,USA,R,13000000,164,4.3,2.35
285,94,122,383,873,51872378,Crime|Thriller,2812,0,English,USA,R,13000000,461,6.7,1.85
2,115,32,29,14000,31662,Action|Drama|History|War,14133,1,English,South Korea,,12620000,81,6.8,
61,90,0,234,477,28399192,Action|Adventure|Comedy|Family,1483,0,English,Australia,PG,13000000,238,5.4,2.35
242,102,43,113,170,2035566,Biography|Comedy|Crime|Drama|Romance,931,0,English,France,R,13000000,157,6.6,1.85
62,100,218,91,581,,Adventure|Drama|History,931,0,None,Canada,R,12500000,201,7.4,2.35
121,117,18000,543,18000,21078145,Biography|Drama,20456,0,English,USA,PG-13,12500000,638,7.3,2.35
